,p1_center,p1_sigma,p2_amplitude,p2_center,p2_sigma,tmean,tstart,tstop,kinetics
2675.0,0.559,0.1267,0.5366,0.902,0.0875,2675.0,2660,2690,0.5366
2685.0,0.559,0.1267,0.5772,0.902,0.0875,2685.0,2670,2700,0.5772
2695.0,0.559,0.1267,0.6052,0.902,0.0875,2695.0,2680,2710,0.6052
2705.0,0.559,0.1267,0.8204,0.902,0.0875,2705.0,2690,2720,0.8204
2715.0,0.559,0.1267,0.762,0.902,0.0875,2715.0,2700,2730,0.762
2725.0,0.559,0.1267,0.8373,0.902,0.0875,2725.0,2710,2740,0.8373
2735.0,0.559,0.1267,0.7021,0.902,0.0875,2735.0,2720,2750,0.7021
2745.0,0.559,0.1267,0.7809,0.902,0.0875,2745.0,2730,2760,0.7809
2755.0,0.559,0.1267,0.6869,0.902,0.0875,2755.0,2740,2770,0.6869
2765.0,0.559,0.1267,0.7503,0.902,0.0875,2765.0,2750,2780,0.7503
2775.0,0.559,0.1267,0.6167,0.902,0.0875,2775.0,2760,2790,0.6167
2785.0,0.559,0.1267,0.6374,0.902,0.0875,2785.0,2770,2800,0.6374
2795.0,0.559,0.1267,0.5768,0.902,0.0875,2795.0,2780,2810,0.5768
2805.0,0.559,0.1267,0.6507,0.902,0.0875,2805.0,2790,2820,0.6507
2815.0,0.559,0.1267,0.6428,0.902,0.0875,2815.0,2800,2830,0.6428
2825.0,0.559,0.1267,0.5898,0.902,0.0875,2825.0,2810,2840,0.5898
2835.0,0.559,0.1267,0.5432,0.902,0.0875,2835.0,2820,2850,0.5432
2845.0,0.559,0.1267,0.4843,0.902,0.0875,2845.0,2830,2860,0.4843
2855.0,0.559,0.1267,0.4715,0.902,0.0875,2855.0,2840,2870,0.4715
2865.0,0.559,0.1267,0.4377,0.902,0.0875,2865.0,2850,2880,0.4377
2875.0,0.559,0.1267,0.4072,0.902,0.0875,2875.0,2860,2890,0.4072
2885.0,0.559,0.1267,0.6458,0.902,0.0875,2885.0,2870,2900,0.6458
2895.0,0.559,0.1267,0.9016,0.902,0.0875,2895.0,2880,2910,0.9016
2905.0,0.559,0.1267,0.9045,0.902,0.0875,2905.0,2890,2920,0.9045
2915.0,0.559,0.1267,0.7736,0.902,0.0875,2915.0,2900,2930,0.7736
2925.0,0.559,0.1267,0.6908,0.902,0.0875,2925.0,2910,2940,0.6908
2935.0,0.559,0.1267,0.6393,0.902,0.0875,2935.0,2920,2950,0.6393
2945.0,0.559,0.1267,0.5803,0.902,0.0875,2945.0,2930,2960,0.5803
2955.0,0.559,0.1267,0.6205,0.902,0.0875,2955.0,2940,2970,0.6205
2965.0,0.559,0.1267,0.6477,0.902,0.0875,2965.0,2950,2980,0.6477
2975.0,0.559,0.1267,0.6937,0.902,0.0875,2975.0,2960,2990,0.6937
2985.0,0.559,0.1267,0.61,0.902,0.0875,2985.0,2970,3000,0.61
2995.0,0.559,0.1267,0.5874,0.902,0.0875,2995.0,2980,3010,0.5874
3005.0,0.559,0.1267,0.6243,0.902,0.0875,3005.0,2990,3020,0.6243
3015.0,0.559,0.1267,0.6687,0.902,0.0875,3015.0,3000,3030,0.6687
3025.0,0.559,0.1267,0.7537,0.902,0.0875,3025.0,3010,3040,0.7537
3035.0,0.559,0.1267,0.8273,0.902,0.0875,3035.0,3020,3050,0.8273
3045.0,0.559,0.1267,0.8806,0.902,0.0875,3045.0,3030,3060,0.8806
3055.0,0.559,0.1267,0.7961,0.902,0.0875,3055.0,3040,3070,0.7961
3065.0,0.559,0.1267,0.6397,0.902,0.0875,3065.0,3050,3080,0.6397
3075.0,0.559,0.1267,0.606,0.902,0.0875,3075.0,3060,3090,0.606
3085.0,0.559,0.1267,0.5651,0.902,0.0875,3085.0,3070,3100,0.5651
3095.0,0.559,0.1267,0.4972,0.902,0.0875,3095.0,3080,3110,0.4972
3105.0,0.559,0.1267,0.4619,0.902,0.0875,3105.0,3090,3120,0.4619
3115.0,0.559,0.1267,0.4893,0.902,0.0875,3115.0,3100,3130,0.4893
3125.0,0.559,0.1267,0.5075,0.902,0.0875,3125.0,3110,3140,0.5075
3135.0,0.559,0.1267,0.5713,0.902,0.0875,3135.0,3120,3150,0.5713
3145.0,0.559,0.1267,0.5997,0.902,0.0875,3145.0,3130,3160,0.5997
3155.0,0.559,0.1267,0.7018,0.902,0.0875,3155.0,3140,3170,0.7018
3165.0,0.559,0.1267,0.5792,0.902,0.0875,3165.0,3150,3180,0.5792
3175.0,0.559,0.1267,0.5749,0.902,0.0875,3175.0,3160,3190,0.5749
3185.0,0.559,0.1267,0.5874,0.902,0.0875,3185.0,3170,3200,0.5874
3195.0,0.559,0.1267,0.5989,0.902,0.0875,3195.0,3180,3210,0.5989
3205.0,0.559,0.1267,0.6053,0.902,0.0875,3205.0,3190,3220,0.6053
3215.0,0.559,0.1267,0.4037,0.902,0.0875,3215.0,3200,3230,0.4037
3225.0,0.559,0.1267,0.518,0.902,0.0875,3225.0,3210,3240,0.518
3235.0,0.559,0.1267,0.4851,0.902,0.0875,3235.0,3220,3250,0.4851
3245.0,0.559,0.1267,0.4821,0.902,0.0875,3245.0,3230,3260,0.4821
3255.0,0.559,0.1267,0.4035,0.902,0.0875,3255.0,3240,3270,0.4035
3265.0,0.559,0.1267,0.336,0.902,0.0875,3265.0,3250,3280,0.336
3275.0,0.559,0.1267,0.5884,0.902,0.0875,3275.0,3260,3290,0.5884
3285.0,0.559,0.1267,0.8059,0.902,0.0875,3285.0,3270,3300,0.8059
3295.0,0.559,0.1267,0.8072,0.902,0.0875,3295.0,3280,3310,0.8072
3305.0,0.559,0.1267,0.6533,0.902,0.0875,3305.0,3290,3320,0.6533
3315.0,0.559,0.1267,0.6682,0.902,0.0875,3315.0,3300,3330,0.6682
3325.0,0.559,0.1267,0.7126,0.902,0.0875,3325.0,3310,3340,0.7126
3335.0,0.559,0.1267,0.8093,0.902,0.0875,3335.0,3320,3350,0.8093
3345.0,0.559,0.1267,0.5535,0.902,0.0875,3345.0,3330,3360,0.5535
3355.0,0.559,0.1267,0.5851,0.902,0.0875,3355.0,3340,3370,0.5851
3365.0,0.559,0.1267,0.5998,0.902,0.0875,3365.0,3350,3380,0.5998
3375.0,0.559,0.1267,0.6536,0.902,0.0875,3375.0,3360,3390,0.6536
3385.0,0.559,0.1267,0.6183,0.902,0.0875,3385.0,3370,3400,0.6183
3395.0,0.559,0.1267,0.5451,0.902,0.0875,3395.0,3380,3410,0.5451
3405.0,0.559,0.1267,0.7028,0.902,0.0875,3405.0,3390,3420,0.7028
3415.0,0.559,0.1267,0.7668,0.902,0.0875,3415.0,3400,3430,0.7668
3425.0,0.559,0.1267,0.6838,0.902,0.0875,3425.0,3410,3440,0.6838
3435.0,0.559,0.1267,0.6393,0.902,0.0875,3435.0,3420,3450,0.6393
3445.0,0.559,0.1267,0.6469,0.902,0.0875,3445.0,3430,3460,0.6469
3455.0,0.559,0.1267,0.77,0.902,0.0875,3455.0,3440,3470,0.77
3465.0,0.559,0.1267,0.6941,0.902,0.0875,3465.0,3450,3480,0.6941
3475.0,0.559,0.1267,0.5199,0.902,0.0875,3475.0,3460,3490,0.5199
3485.0,0.559,0.1267,0.5385,0.902,0.0875,3485.0,3470,3500,0.5385
3495.0,0.559,0.1267,0.5085,0.902,0.0875,3495.0,3480,3510,0.5085
3505.0,0.559,0.1267,0.6047,0.902,0.0875,3505.0,3490,3520,0.6047
3515.0,0.559,0.1267,0.6039,0.902,0.0875,3515.0,3500,3530,0.6039
3525.0,0.559,0.1267,0.7861,0.902,0.0875,3525.0,3510,3540,0.7861
3535.0,0.559,0.1267,0.6827,0.902,0.0875,3535.0,3520,3550,0.6827
3545.0,0.559,0.1267,0.6619,0.902,0.0875,3545.0,3530,3560,0.6619
3555.0,0.559,0.1267,0.464,0.902,0.0875,3555.0,3540,3570,0.464
3565.0,0.559,0.1267,0.6137,0.902,0.0875,3565.0,3550,3580,0.6137
3575.0,0.559,0.1267,0.5867,0.902,0.0875,3575.0,3560,3590,0.5867
